'1100110','110110','011','0111010','0111101','10000','10000','0011010','10000','0000001','110101','000','0110010','10000','10000','10000','10000','10000','011','0101011','10000','10011','10000','11001','1001000','011001','0100100','0010111','0001011','10000','10000','10000','10000','10000','10000','10000','1100101','1000110','10101','1001001','010001','10000','1100110','0111001','0011','0101','001100','101101','1011001','10000','0011111','0001100','10000','10000','10000','10000','111','10000','10000','0001000','0010101','1110101','001001','1011111','10000','11000','10000','1010101','001010','00','10000','0110110','0111001','011101','100011','1101011','10000','10000','10000','0101100','10000','10000','10000','100010','10000','10000','10000','000110','0100101','10000','10000','0','10000','10000','10000','1010101','10000','10000','0001000','10000'
'1101101','10000','0101111','10000','10000','10000','010001','010011','0101101','0001001','10000','0000','011110','1011001','1101111','10000','100','10000','10000','1110010','0001111','10000','0010110','0111010','01110','10000','10000','10000','01000','10000','10000','011101','100011','10000','0100101','1010101','11001','1','10000','11011','10000','10000','10000','110101','10000','10000','10000','111100','1001011','10000','10100','10000','10000','100011','0011010','1111011','10000','10000','10000','10000','1111010','0000001','1011101','10000','0010011','0011001','10000','10000','11000','0111101','100101','1100011','10000','0100010','10000','110','10000','0111000','1011000','111001','10000','10000','11010','1110','0000000','10000','0101111','011000','1100111','10000','11101','0111101','1000100','010010','01110','11100','000110','10000','1110','10000'
'-------','-----','-------','-----','-----','-----','------','------','-------','-------','-----','----','------','-------','-------','-----','---','-----','-----','-------','-------','-----','-------','-------','-----','-----','-----','-----','-----','-----','-----','------','------','-----','-------','-------','-----','-','-----','-----','-----','-----','-----','------','-----','-----','-----','------','-------','-----','-----','-----','-----','------','-------','-------','-----','-----','-----','-----','-------','-------','-------','-----','-------','-------','-----','-----','-----','-------','------','-------','-----','-------','-----','---','-----','-------','-------','------','-----','-----','-----','----','-------','-----','-------','------','-------','-----','-----','-------','-------','------','-----','-----','------','-----','----','-----'
'1000111','10000','10000','1100011','1011010','0000100','01000','001011','0001101','00001','110111','001','0101100','0100101','01110','10000','0001011','10000','10000','1110101','10000','000011','10000','001000','1001100','0011001','111010','10000','010110','10110','10000','00011','10010','10000','10000','0110','10000','0100100','10000','10000','101011','0101110','10000','10000','0100010','10000','0001001','10000','10000','10000','001110','10000','10000','10000','10000','0111000','01010','00000','101110','10000','10000','1101100','1001','00','10000','1111000','111111','10000','110010','010111','001110','00110','1000100','10000','01000','1100011','10000','10000','011111','00101','10000','110101','0010110','10000','10000','10000','10000','10000','011110','100010','1101101','1001011','10000','0110','0101010','10000','0111101','10000','0010','1001000'
'-------','-----','-----','-------','-------','-------','-----','------','-------','-----','------','---','-------','-------','-----','-----','-------','-----','-----','-------','-----','------','-----','------','-------','-------','------','-----','------','-----','-----','-----','-----','-----','-----','----','-----','-------','-----','-----','------','-------','-----','-----','-------','-----','-------','-----','-----','-----','------','-----','-----','-----','-----','-------','-----','-----','------','-----','-----','-------','----','--','-----','-------','------','-----','------','------','------','-----','-------','-----','-----','-------','-----','-----','------','-----','-----','------','-------','-----','-----','-----','-----','-----','------','------','-------','-------','-----','----','-------','-----','-------','-----','----','-------'
'1111110','0011111','10000','10000','101110','10000','10000','10000','1101011','10000','10000','1010100','1011110','10000','010100','1100110','1101101','0001011','10000','1111011','10000','10010','10000','000001','10000','10000','1100101','1010111','10000','010101','10000','10000','0001001','10000','0101','10000','10000','10000','1000','10000','10000','10000','10000','10000','10000','00111','0010100','011101','0001010','1101100','000100','10000','10000','0011','10000','11011','0101111','1001000','001000','0010001','0001110','010011','000','011000','101101','0000000','111100','1110111','00111','0100110','1010','1011111','1101000','1111110','11010','0111111','0101111','111110','10000','10000','1101100','10000','1111100','01011','10000','10000','10000','10000','110010','10000','1110101','0110101','10000','10000','10000','100011','10000','10000','10000','010011'
'-------','-------','-----','-----','------','-----','-----','-----','-------','-----','-----','-------','-------','-----','------','-------','-------','-------','-----','-------','-----','-----','-----','------','-----','-----','-------','-------','-----','------','-----','-----','-------','-----','----','-----','-----','-----','----','-----','-----','-----','-----','-----','-----','-----','-------','------','-------','-------','------','-----','-----','----','-----','-----','-------','-------','------','-------','-------','------','---','------','------','-------','------','-------','-----','-------','----','-------','-------','-------','-----','-------','-------','------','-----','-----','-------','-----','-------','-----','-----','-----','-----','-----','------','-----','-------','-------','-----','-----','-----','------','-----','-----','-----','------'
'0101010','10000','101','10000','101000','0011001','10000','111','10000','0001100','10000','10000','011011','0100011','10000','10000','10000','10000','100101','1001','1101001','10000','00011','10000','000111','10000','10000','10000','1110101','10000','10000','11110','10000','1111','10000','10000','10000','10000','10000','01','0011101','10000','10000','0011100','0011100','10000','1110100','10000','111110','01010','01','10000','10000','000010','10000','111111','111','10000','10000','10000','10000','10000','10000','10000','1110101','10000','000100','000011','000000','10000','10000','10000','10000','10000','101010','1110110','10000','10000','1001000','10000','101111','011010','11010','11000','1010101','1100','01','0111000','10000','10000','10000','1001100','0','10000','10000','10000','10000','0110001','1011000','100'
'-------','-----','---','-----','------','-------','-----','---','-----','-------','-----','-----','------','-------','-----','-----','-----','-----','------','----','-------','-----','-----','-----','------','-----','-----','-----','-------','-----','-----','-----','-----','----','-----','-----','-----','-----','-----','--','-------','-----','-----','-------','-------','-----','-------','-----','------','-----','--','-----','-----','------','-----','------','---','-----','-----','-----','-----','-----','-----','-----','-------','-----','------','------','------','-----','-----','-----','-----','-----','------','-------','-----','-----','-------','-----','------','------','-----','-----','-------','----','--','-------','-----','-----','-----','-------','-','-----','-----','-----','-----','-------','-------','---'
'10000','01111','10100','00','1110001','10000','10000','10000','10000','10000','10000','1111','10000','0011','10000','10000','10000','10000','10000','001100','10000','10000','0011','10000','10000','0000111','10000','0100','10000','001111','10000','00110','1100','0101110','10000','10000','10000','10000','011011','01','010','0001000','10000','101100','10000','0101101','001010','011100','1010101','10000','10000','10000','10000','10000','111000','111000','1100011','1110101','0101010','10000','10000','10000','101010','10000','10000','10000','10000','110101','0110101','10000','10000','10000','10000','10000','1111','0010','10000','111110','101011','10000','0011000','0111011','10000','100110','10000','00111','001010','1101100','11111','0111','10000','10000','10000','10000','10000','10000','10000','111101','10000','01110'
'-----','-----','-----','--','-------','-----','-----','-----','-----','-----','-----','----','-----','----','-----','-----','-----','-----','-----','------','-----','-----','----','-----','-----','-------','-----','----','-----','------','-----','-----','----','-------','-----','-----','-----','-----','------','--','---','-------','-----','------','-----','-------','------','------','-------','-----','-----','-----','-----','-----','------','------','-------','-------','-------','-----','-----','-----','------','-----','-----','-----','-----','------','-------','-----','-----','-----','-----','-----','----','----','-----','------','------','-----','-------','-------','-----','------','-----','-----','------','-------','-----','----','-----','-----','-----','-----','-----','-----','-----','------','-----','-----'
'000111','10000','10000','10','1010001','0111111','00','101010','10000','1','1010011','0101010','00111','1010001','10000','10000','1011','0100100','10000','001100','10000','0011011','10000','10000','01100','10000','10000','010010','10000','10000','10000','0111010','01101','10000','10000','1100','10000','0001110','1000110','0001111','10000','11001','10000','0101','10000','111111','000011','10000','0001001','10000','10000','10000','0011111','111111','11011','10000','10000','10000','00110','1111010','010110','10000','101','101110','10000','10000','011100','11010','10000','0001111','101000','10000','10000','10000','10000','10000','10000','10000','1011111','10000','10000','010111','1010010','1111010','10000','10000','10000','10000','10000','1100111','10000','1111001','0111011','10000','001001','0011011','0000100','10000','1000','10000'
'------','-----','-----','--','-------','-------','--','------','-----','-','-------','-------','-----','-------','-----','-----','----','-------','-----','------','-----','-------','-----','-----','-----','-----','-----','------','-----','-----','-----','-------','-----','-----','-----','----','-----','-------','-------','-------','-----','-----','-----','----','-----','------','------','-----','-------','-----','-----','-----','-------','------','-----','-----','-----','-----','-----','-------','------','-----','---','------','-----','-----','------','-----','-----','-------','------','-----','-----','-----','-----','-----','-----','-----','-------','-----','-----','------','-------','-------','-----','-----','-----','-----','-----','-------','-----','-------','-------','-----','------','-------','-------','-----','----','-----'
'0110100','00011','10000','10000','1000101','10000','11110','10000','0010101','00000','10000','10000','101101','10000','000001','0011001','10000','10000','1111111','10000','0000000','10000','1000101','10000','1111111','10000','011','10000','1001011','1000111','10000','10000','1011001','10000','10000','01101','010001','011011','10000','10000','1001001','101011','00011','10000','10000','10000','1110','10000','111111','1011100','10000','1110011','10000','0000000','10000','1011010','000011','011100','10000','10000','1010010','10110','1110','10000','10000','0000','111111','1100111','001110','011000','1111100','110110','1011110','0011111','0110','10000','10000','10000','10000','10000','10000','010011','10000','10000','10000','1101','10000','10000','10000','10000','0101001','10000','10000','10000','0100100','1110111','1010100','10000','110010','0000110'
'-------','-----','-----','-----','-------','-----','-----','-----','-------','-----','-----','-----','------','-----','------','-------','-----','-----','-------','-----','-------','-----','-------','-----','-------','-----','---','-----','-------','-------','-----','-----','-------','-----','-----','-----','------','------','-----','-----','-------','------','-----','-----','-----','-----','----','-----','------','-------','-----','-------','-----','-------','-----','-------','------','------','-----','-----','-------','-----','----','-----','-----','----','------','-------','------','------','-------','------','-------','-------','----','-----','-----','-----','-----','-----','-----','------','-----','-----','-----','----','-----','-----','-----','-----','-------','-----','-----','-----','-------','-------','-------','-----','------','-------'
'10000','1111011','111000','0010110','10000','01010','10000','10000','0011010','0100010','10000','10000','1101001','1010111','1100100','10000','10000','1110110','10000','0101100','11010','10000','0111100','10000','111101','1101100','10000','1100010','001110','10000','0001010','10000','10000','1001011','10000','10000','10000','10000','0110','10000','1111','10000','10000','10000','0001011','10000','0110','111111','10000','0001000','10000','10000','10000','01111','1101001','10000','10000','10000','10000','10000','10000','1110010','1100101','101001','1100011','10000','010','000110','0111001','0011100','10000','110001','10000','10000','1001110','01111','011011','10000','10000','110001','10000','10000','10000','0010111','0000011','0111011','10000','10000','10000','0111110','110','10000','10000','1110001','0001001','10000','10000','1000100','1100','10000'
'-----','-------','------','-------','-----','-----','-----','-----','-------','-------','-----','-----','-------','-------','-------','-----','-----','-------','-----','-------','-----','-----','-------','-----','------','-------','-----','-------','------','-----','-------','-----','-----','-------','-----','-----','-----','-----','----','-----','----','-----','-----','-----','-------','-----','----','------','-----','-------','-----','-----','-----','-----','-------','-----','-----','-----','-----','-----','-----','-------','-------','------','-------','-----','---','------','-------','-------','-----','------','-----','-----','-------','-----','------','-----','-----','------','-----','-----','-----','-------','-------','-------','-----','-----','-----','-------','---','-----','-----','-------','-------','-----','-----','-------','----','-----'
'10000','0011100','10000','10000','10000','10000','10000','10000','10000','10000','10000','011101','111110','10000','0111011','100','10000','0000000','10000','1101010','10000','10000','10000','10000','10000','0111100','001101','10000','10000','0110101','01101','001001','1111011','011010','0000000','010010','10000','0010011','010011','10000','101','0111','100110','10000','101111','10000','10000','10000','10000','10000','10000','0001100','10000','1110011','00001','110111','000011','10000','101111','1100011','10000','10000','10000','00010','10000','1100010','10000','100','110101','1101011','001110','0101','00111','10000','10000','100011','10000','10000','010011','001','10000','0110010','10000','10000','10000','110001','10000','011011','0101100','1110110','10000','0000001','01001','10000','10000','10000','011100','10000','01000','0110100'
'-----','-------','-----','-----','-----','-----','-----','-----','-----','-----','-----','------','------','-----','-------','---','-----','-------','-----','-------','-----','-----','-----','-----','-----','-------','------','-----','-----','-------','-----','------','-------','------','-------','------','-----','-------','------','-----','---','----','------','-----','------','-----','-----','-----','-----','-----','-----','-------','-----','-------','-----','------','------','-----','------','-------','-----','-----','-----','-----','-----','-------','-----','---','------','-------','------','----','-----','-----','-----','------','-----','-----','------','---','-----','-------','-----','-----','-----','------','-----','------','-------','-------','-----','-------','-----','-----','-----','-----','------','-----','-----','-------'
'010001','10000','1001110','10000','0100','10000','10000','101100','000000','10000','1110111','10000','10000','0001010','10000','1111110','10000','10000','10000','10000','10000','111111','11','10000','10000','0110111','10000','10000','1010101','100100','10000','10000','10000','10000','10000','10000','001001','10000','10000','0001110','10000','0110011','10000','10','0001000','10000','10000','10000','10000','10000','110110','10000','011101','10000','1010','10000','001001','100111','1111000','101000','10000','10000','10000','001101','00','10000','11100','10000','10000','10000','1110011','10000','0111110','110100','0010010','10000','0101101','111001','110010','10000','10000','10000','10000','0100100','1110111','10000','0111000','01011','10000','10000','10000','110110','10000','1111000','10000','110001','10000','111111','10000','10000'
'------','-----','-------','-----','----','-----','-----','------','------','-----','-------','-----','-----','-------','-----','-------','-----','-----','-----','-----','-----','------','--','-----','-----','-------','-----','-----','-------','------','-----','-----','-----','-----','-----','-----','------','-----','-----','-------','-----','-------','-----','--','-------','-----','-----','-----','-----','-----','------','-----','------','-----','----','-----','------','------','-------','------','-----','-----','-----','------','--','-----','-----','-----','-----','-----','-------','-----','-------','------','-------','-----','-------','------','------','-----','-----','-----','-----','-------','-------','-----','-------','-----','-----','-----','-----','------','-----','-------','-----','------','-----','------','-----','-----'
'001000','001001','0100101','10000','10000','10000','10000','01100','10000','10000','10000','10000','10000','011010','0001100','10000','10000','101100','1011001','10000','10000','10000','10000','0010010','10000','10000','0000101','1101101','1101','0101101','011110','00001','1111','10000','10000','10000','0100100','0101','10000','1000100','111111','1111111','10000','10000','110001','10000','10000','10000','10000','10111','10000','10110','111000','1111010','10000','10000','111101','10000','10000','10000','10111','1111111','001111','101000','10000','10000','10000','10000','1101011','10000','10000','0111110','10000','0111011','11001','10110','10000','10000','10000','10000','111000','10000','1110110','10000','10000','0101110','10000','0001100','10000','0101111','10000','101101','10000','10000','0110','1100','10000','10000','10000','00'
'------','------','-------','-----','-----','-----','-----','-----','-----','-----','-----','-----','-----','------','-------','-----','-----','------','-------','-----','-----','-----','-----','-------','-----','-----','-------','-------','----','-------','------','-----','----','-----','-----','-----','-------','----','-----','-------','------','-------','-----','-----','------','-----','-----','-----','-----','-----','-----','-----','------','-------','-----','-----','------','-----','-----','-----','-----','-------','------','------','-----','-----','-----','-----','-------','-----','-----','-------','-----','-------','-----','-----','-----','-----','-----','-----','------','-----','-------','-----','-----','-------','-----','-------','-----','-------','-----','------','-----','-----','----','----','-----','-----','-----','--'
'10000','10000','10000','0101110','0101100','10000','10000','1110110','101011','10000','1011110','10000','10000','10000','10000','10000','0110011','10000','101110','0000100','10000','1001010','1001','10000','1','0000000','10000','10000','1000110','10000','0101','10000','0110011','10000','10000','10000','10000','001001','10000','0111010','100111','000001','10000','10000','10000','10000','10000','1101111','10000','110001','001111','10000','1011011','10000','110010','10000','10000','10000','000001','101000','011110','10000','1000111','10000','110001','10000','10000','10000','10000','011010','1001011','10000','1010110','1110101','10000','1000101','1110111','10000','111101','1011000','10000','10000','10000','0','10000','10000','0100110','10000','10000','101100','0001001','10000','10000','0010110','00001','111101','010110','10000','10000','1101111'
'-----','-----','-----','-------','-------','-----','-----','-------','------','-----','-------','-----','-----','-----','-----','-----','-------','-----','------','-------','-----','-------','----','-----','-','-------','-----','-----','-------','-----','----','-----','-------','-----','-----','-----','-----','------','-----','-------','------','------','-----','-----','-----','-----','-----','-------','-----','------','------','-----','-------','-----','------','-----','-----','-----','------','------','------','-----','-------','-----','------','-----','-----','-----','-----','------','-------','-----','-------','-------','-----','-------','-------','-----','------','-------','-----','-----','-----','-','-----','-----','-------','-----','-----','------','-------','-----','-----','-------','-----','------','------','-----','-----','-------'
'10000','1001110','0000','10000','10000','100010','10000','10000','10000','10000','10000','10000','10000','10000','011100','10000','10000','111100','010110','10000','10000','10000','10000','10000','10000','1011110','10000','10000','10000','1100110','10000','10000','10000','1100111','10000','10000','0110001','10000','110101','1110001','1100101','111000','10000','1111101','10000','10000','01111','10000','10000','1010','1000111','10000','110001','10000','100010','10000','1101101','1010','10000','1001010','00111','0010001','101110','10000','10000','0000110','0101100','10000','0110010','10000','10000','10000','10000','000101','10000','10000','10000','10000','0110011','0011110','10000','0111101','1000100','10000','1010101','01110','0111','010001','010001','10000','10000','1100011','1100010','1011000','0101','0100011','111010','10000','0001100','10000'
'-----','-------','----','-----','-----','------','-----','-----','-----','-----','-----','-----','-----','-----','------','-----','-----','------','------','-----','-----','-----','-----','-----','-----','-------','-----','-----','-----','-------','-----','-----','-----','-------','-----','-----','-------','-----','------','-------','-------','------','-----','-------','-----','-----','-----','-----','-----','----','-------','-----','------','-----','------','-----','-------','----','-----','-------','-----','-------','------','-----','-----','-------','-------','-----','-------','-----','-----','-----','-----','------','-----','-----','-----','-----','-------','-------','-----','-------','-------','-----','-------','-----','----','------','------','-----','-----','-------','-------','-------','----','-------','------','-----','-------','-----'
'10000','10000','10000','1111001','01','10000','10000','1101111','10000','1000111','10000','0011000','10000','10000','0010011','10000','011000','110100','001101','10000','0011001','101110','111101','10000','1111101','10000','011','10000','10000','10000','10000','0110101','110','10000','1001100','0111001','10000','1001000','0000111','1110011','10000','01','100111','10000','10000','11110','10000','10000','0101001','111110','010','0011100','10000','10000','10000','10000','10000','10001','10000','10000','10000','10000','0100101','10000','10000','1010001','11','10000','10000','000000','1011101','111011','10000','0001101','10000','0110','001011','10000','10000','10000','10000','0000000','1011000','00001','10000','101000','10000','0001010','10000','10000','10000','10000','0011011','1111000','111111','0110010','110','10000','1110110','10000'
'-----','-----','-----','-------','--','-----','-----','-------','-----','-------','-----','-------','-----','-----','-------','-----','------','------','------','-----','-------','------','------','-----','-------','-----','---','-----','-----','-----','-----','-------','---','-----','-------','-------','-----','-------','-------','-------','-----','--','------','-----','-----','-----','-----','-----','-------','------','---','-------','-----','-----','-----','-----','-----','-----','-----','-----','-----','-----','-------','-----','-----','-------','--','-----','-----','------','-------','------','-----','-------','-----','----','------','-----','-----','-----','-----','-------','-------','-----','-----','------','-----','-------','-----','-----','-----','-----','-------','-------','------','-------','---','-----','-------','-----'
'10000','100010','10000','10000','10000','101011','10000','0001000','1000','10000','100011','01110','10000','00010','000110','10000','10000','11110','1001000','10000','10000','10000','10000','10000','0110001','10000','10000','1100111','10000','10000','1101010','10000','0001000','01011','1100110','01011','0110010','10000','10000','00111','1001101','10000','10000','10000','000010','10000','0101111','1111111','10000','10000','1111101','10000','111111','10000','0000011','10000','1010100','10000','0011001','10000','10000','011001','10000','1010','0100011','10000','10000','10000','10000','0001001','10000','00001','10000','10000','10000','10000','10000','000010','10000','10000','0011111','10000','10000','10000','110111','0100111','10000','011101','10000','10110','00001','10000','10000','001001','100100','0001110','011111','10000','10000','10000'
'-----','------','-----','-----','-----','------','-----','-------','----','-----','------','-----','-----','-----','------','-----','-----','-----','-------','-----','-----','-----','-----','-----','-------','-----','-----','-------','-----','-----','-------','-----','-------','-----','-------','-----','-------','-----','-----','-----','-------','-----','-----','-----','------','-----','-------','-------','-----','-----','-------','-----','------','-----','-------','-----','-------','-----','-------','-----','-----','------','-----','----','-------','-----','-----','-----','-----','-------','-----','-----','-----','-----','-----','-----','-----','------','-----','-----','-------','-----','-----','-----','------','-------','-----','------','-----','-----','-----','-----','-----','------','------','-------','------','-----','-----','-----'
'10000','10000','1011','10000','0101000','1011011','1111110','10000','110101','10000','010100','1011110','0011001','10000','10000','10000','10000','1001101','1010111','10000','0101','0111000','0101','10000','10000','1100011','10000','10000','111','10000','1100011','0101011','10000','10000','10000','10000','110011','10000','10000','10000','10000','10000','1110001','10000','1000','10000','101000','10011','0000','111011','10000','1110010','0010101','10000','10000','10000','10000','1100010','01001','10000','011110','10000','0000000','1110110','1110010','110111','10000','10000','10000','10000','10000','10000','10000','010110','01111','10000','0001101','10100','1111011','10000','10000','1111010','0010111','0011','10000','10000','1001','110010','10000','10000','011101','10000','000100','10000','10000','1111','0010111','10000','1001','10000'
'-----','-----','----','-----','-------','-------','-------','-----','------','-----','------','-------','-------','-----','-----','-----','-----','-------','-------','-----','----','-------','----','-----','-----','-------','-----','-----','---','-----','-------','-------','-----','-----','-----','-----','------','-----','-----','-----','-----','-----','-------','-----','----','-----','------','-----','----','------','-----','-------','-------','-----','-----','-----','-----','-------','-----','-----','------','-----','-------','-------','-------','------','-----','-----','-----','-----','-----','-----','-----','------','-----','-----','-------','-----','-------','-----','-----','-------','-------','----','-----','-----','----','------','-----','-----','------','-----','------','-----','-----','----','-------','-----','----','-----'
'10000','011011','10000','000000','11001','10000','10000','10000','00001','10000','1110100','01110','10000','111100','101010','0','01001','1111','101101','10111','010110','10000','10101','10000','1010110','10000','110','10000','10000','10000','00010','10000','010111','1111','10000','001100','10000','011','10000','10000','1011011','100','10000','110111','10000','10000','10000','10000','10000','0001','10000','10000','10000','0011011','10000','111000','000111','10000','10000','10000','10000','10000','001100','00111','10000','10000','10000','10000','01100','11011','111101','10000','00110','10000','1001001','0001000','00010','10000','10000','1111100','10000','10000','10000','100011','10000','10000','0101011','0100100','0111111','10000','110100','10000','10000','000','10000','10000','10000','10000','101010','1111101'
'-----','------','-----','------','-----','-----','-----','-----','-----','-----','-------','-----','-----','------','------','-','-----','----','------','-----','------','-----','-----','-----','-------','-----','---','-----','-----','-----','-----','-----','------','----','-----','------','-----','---','-----','-----','-------','---','-----','------','-----','-----','-----','-----','-----','----','-----','-----','-----','-------','-----','------','------','-----','-----','-----','-----','-----','------','-----','-----','-----','-----','-----','-----','-----','------','-----','-----','-----','-------','-------','-----','-----','-----','-------','-----','-----','-----','------','-----','-----','-------','-------','-------','-----','------','-----','-----','---','-----','-----','-----','-----','------','-------'
'1101001','1111001','0001011','10000','10000','10101','100','10000','10000','10000','10000','0111001','1101101','010001','101100','0100111','10000','10000','10000','10000','10000','10000','0011000','1110001','10000','011101','10000','10000','10000','1111101','10000','10000','1100011','10000','10000','11011','00101','10000','10000','10000','0001','10000','10000','10000','1101111','1101011','10000','10000','1111110','10000','10000','10000','10000','100101','1101111','10000','00100','1101101','10000','0000010','10000','10000','01001','10000','10000','0110111','0111011','0101000','00001','10000','001101','10000','10000','010101','10000','000010','10000','10000','10000','10000','101111','10000','0010100','10000','100111','10000','10000','10000','10000','10000','10000','1101001','10000','10000','10000','0010111','000111','1011000','101111','10000'
'-------','-------','-------','-----','-----','-----','---','-----','-----','-----','-----','-------','-------','------','------','-------','-----','-----','-----','-----','-----','-----','-------','-------','-----','------','-----','-----','-----','-------','-----','-----','-------','-----','-----','-----','-----','-----','-----','-----','----','-----','-----','-----','-------','-------','-----','-----','-------','-----','-----','-----','-----','------','-------','-----','-----','-------','-----','-------','-----','-----','-----','-----','-----','-------','-------','-------','-----','-----','------','-----','-----','------','-----','------','-----','-----','-----','-----','------','-----','-------','-----','------','-----','-----','-----','-----','-----','-----','-------','-----','-----','-----','-------','------','-------','------','-----'
'1110101','0001','10000','10000','10000','0001001','0100111','10000','0000100','111011','10000','10000','10000','10000','00111','10000','10000','000111','011000','10000','0000','1010111','1000101','000111','10000','10000','0101110','0101110','0110100','1110100','10000','0000111','000011','001101','10000','000110','10000','0011101','0011','10000','010011','1101100','1101011','1110011','10000','10011','10000','001011','10000','1011110','10000','10000','1000101','10000','10000','1111110','10000','1001100','10000','10000','10000','0110101','1100011','10000','10000','01100','110101','10000','101','1111000','10000','1110','10000','10000','10000','11101','1101010','10000','0101001','0010001','0100','110111','10000','011110','10000','000011','101101','000101','1101111','10000','0011110','10000','001101','10000','10000','10000','0000111','010','010011','10001'
'-------','----','-----','-----','-----','-------','-------','-----','-------','------','-----','-----','-----','-----','-----','-----','-----','------','------','-----','----','-------','-------','------','-----','-----','-------','-------','-------','-------','-----','-------','------','------','-----','------','-----','-------','----','-----','------','-------','-------','-------','-----','-----','-----','------','-----','-------','-----','-----','-------','-----','-----','-------','-----','-------','-----','-----','-----','-------','-------','-----','-----','-----','------','-----','---','-------','-----','----','-----','-----','-----','-----','-------','-----','-------','-------','----','------','-----','------','-----','------','------','------','-------','-----','-------','-----','------','-----','-----','-----','-------','---','------','-----'
'10000','001100','11101','00101','10000','10000','10000','10000','0010111','10000','10000','10000','11010','0011000','10001','011111','10000','1101','10000','01000','10000','0011101','10000','0000001','000111','0001','10000','1110011','10000','10000','10000','100111','10000','10111','10000','1111000','10000','10000','0010111','10000','011011','011111','10000','10000','10000','10000','0110101','0000011','0011110','10100','11000','0001110','00100','10101','001001','10000','10000','10000','1100010','0100010','1010111','10000','10000','110111','10000','10000','001001','10000','10000','0110101','10000','10000','1111001','000101','1001000','11','10000','10000','10000','10000','0000100','0011111','10000','10000','10000','0110001','1000110','1001101','00100','10000','000100','110100','10000','0101110','0010110','10000','10001','10000','10000','111011'
'-----','------','-----','-----','-----','-----','-----','-----','-------','-----','-----','-----','-----','-------','-----','------','-----','----','-----','-----','-----','-------','-----','-------','------','----','-----','-------','-----','-----','-----','------','-----','-----','-----','-------','-----','-----','-------','-----','------','------','-----','-----','-----','-----','-------','-------','-------','-----','-----','-------','-----','-----','------','-----','-----','-----','-------','-------','-------','-----','-----','------','-----','-----','------','-----','-----','-------','-----','-----','-------','------','-------','--','-----','-----','-----','-----','-------','-------','-----','-----','-----','-------','-------','-------','-----','-----','------','------','-----','-------','-------','-----','-----','-----','-----','------'
'1011000','10000','10000','10000','1100011','10000','110111','00111','0001011','10000','0000110','10000','10000','10000','10000','10000','1','001101','0001101','10000','10000','10000','00111','10000','10000','10000','10000','1111110','10000','10000','1011000','1011','10000','0000101','10000','001000','0101','0001010','10000','0110001','0001010','1110100','011111','1111100','10000','10000','10101','01001','10000','011010','10000','111100','10000','10000','10000','10000','10000','10000','0000100','0000011','10000','01001','0111','1001011','10000','10000','111101','10000','01001','10000','10000','0011','10000','10000','0101110','10000','10000','10000','1110010','10010','0001011','10000','10000','10000','10000','10000','10000','10000','10000','10000','11111','10000','111','10000','1010010','011100','01100','10000','111010','10110'
'-------','-----','-----','-----','-------','-----','------','-----','-------','-----','-------','-----','-----','-----','-----','-----','-','------','-------','-----','-----','-----','-----','-----','-----','-----','-----','-------','-----','-----','-------','----','-----','-------','-----','------','----','-------','-----','-------','-------','-------','------','-------','-----','-----','-----','-----','-----','------','-----','------','-----','-----','-----','-----','-----','-----','-------','-------','-----','-----','----','-------','-----','-----','------','-----','-----','-----','-----','----','-----','-----','-------','-----','-----','-----','-------','-----','-------','-----','-----','-----','-----','-----','-----','-----','-----','-----','-----','-----','---','-----','-------','------','-----','-----','------','-----'
'10000','10000','0110100','10000','01111','10000','1111100','10000','1111100','10000','10000','10000','10000','10000','1111101','1101011','10000','10000','1000110','1111110','10000','000100','1111011','10000','10000','101000','10000','10000','10000','10000','1000','110011','01','10000','10000','111000','10000','10000','1000101','0101001','10000','10000','01100','0000','0101101','1110010','1011011','1010011','0010110','0100110','10000','10000','01001','10000','0100101','10000','10000','10000','1110010','10000','0101011','10000','10001','1111000','1101010','10000','10000','10000','10000','0001100','01111','10000','0101010','10000','0001101','10000','000001','0011110','10000','10000','10000','10000','10000','10000','10000','10000','10000','10000','001100','10000','011','10000','1','10000','10000','001100','10000','10000','10000','10000'
'-----','-----','-------','-----','-----','-----','-------','-----','-------','-----','-----','-----','-----','-----','-------','-------','-----','-----','-------','-------','-----','------','-------','-----','-----','------','-----','-----','-----','-----','----','------','--','-----','-----','------','-----','-----','-------','-------','-----','-----','-----','----','-------','-------','-------','-------','-------','-------','-----','-----','-----','-----','-------','-----','-----','-----','-------','-----','-------','-----','-----','-------','-------','-----','-----','-----','-----','-------','-----','-----','-------','-----','-------','-----','------','-------','-----','-----','-----','-----','-----','-----','-----','-----','-----','-----','------','-----','---','-----','-','-----','-----','------','-----','-----','-----','-----'
'10000','10000','1001010','10000','011011','10000','10000','100100','10000','0010010','10000','10000','000101','01','10000','0011110','10000','10000','0011','0011001','10000','10000','1101101','10001','10000','0101000','111011','10000','0111000','1010001','10000','101101','1111011','0110111','0110001','10000','111101','1101010','10000','01100','0000000','10000','10000','0011101','110','0010100','0010','10000','10000','11','001000','10000','10000','0101001','10000','10000','01111','010010','10000','0101111','1100011','0101010','11111','0110101','11','10000','10000','10000','10000','1110110','10000','1100100','0110111','10000','0110110','10000','1011111','10000','10000','1100111','10000','10000','10000','0111011','011101','10000','10000','0100100','01011','10000','110101','1001010','0011101','110110','000001','1011101','10000','10000','10000','101'
