'0011110','10000','0010110','001110','0101111','10000','1011000','10000','10000','10000','0100001','10000','000','10000','10000','00111','0','1110','10000','1111000','10000','10000','10000','011000','01001','10000','001100','01000','0100000','00111','10000','10000','10000','111111','10000','0001010','10000','1100111','10000','10000','1110111','10000','1010110','1001000','0011','10000','10000','10000','10000','10000','0011000','1001110','10000','10000','1011110','10000','001000','0','110010','10000','1000001','110001','011010','10000','10000','001101','10000','0001111','1010110','1100001','1111000','10000','110110','10000','10000','10000','10000','10000','10101','0000010','110101','10000','01000','0001011','10000','1001010','0100101','0101','10000','10000','010011','1110000','10111','010010','10000','10000','10000','0111011','10000','10000'
'001111','0','011100','010','10000','10000','1001010','1100111','0011000','1000','0101101','10000','1110010','11101','0111011','10000','10000','11001','0101000','10000','10000','010011','1011','100','10000','10000','10000','10000','10000','10000','10000','10000','01','110101','0011000','000100','10000','1110110','0110010','0101001','10000','10000','10000','1','11000','10000','10000','10000','10000','10000','1101110','10000','100100','010110','10000','101010','10000','1010100','10000','0010010','11110','10000','10000','100010','10000','10000','10000','10000','1001110','10000','011100','010100','0101','111101','000111','10000','10000','0111111','00','10000','10000','101111','0101001','10000','10000','0000010','0010001','0001011','10000','1111001','1111011','10000','1000','10000','1010001','10000','010110','10000','10000','10000'
'------','-','------','---','-----','-----','-------','-------','-------','----','-------','-----','-------','-----','-------','-----','-----','-----','-------','-----','-----','------','----','---','-----','-----','-----','-----','-----','-----','-----','-----','--','------','-------','------','-----','-------','-------','-------','-----','-----','-----','-','-----','-----','-----','-----','-----','-----','-------','-----','------','------','-----','------','-----','-------','-----','-------','-----','-----','-----','------','-----','-----','-----','-----','-------','-----','------','------','----','------','------','-----','-----','-------','--','-----','-----','------','-------','-----','-----','-------','-------','-------','-----','-------','-------','-----','----','-----','-------','-----','------','-----','-----','-----'
'10000','10000','0010111','10000','10000','00111','100010','10000','0111010','10000','10000','1000001','1101100','0000100','101110','0111111','10000','10000','011001','1111011','10000','111110','10000','010001','10000','10000','10000','10000','111001','1110100','0111101','1000','10000','0101000','10000','10000','10000','10000','110001','10000','110110','10000','10000','1','0111100','011000','10000','10000','10000','11000','10000','10000','10000','011','10000','10000','10000','10000','10000','1100','10000','10011','10000','10000','0110101','1011011','10000','0010001','1000','1111100','10000','10000','1111011','10000','10000','101101','0100000','10000','10000','10000','10000','01110','00000','0010101','1100110','10000','1110011','10000','0010','001','10000','10000','1000','10000','00100','10000','0010011','00001','0010110','100010'
'-----','-----','-------','-----','-----','-----','------','-----','-------','-----','-----','-------','-------','-------','------','-------','-----','-----','------','-------','-----','------','-----','------','-----','-----','-----','-----','------','-------','-------','----','-----','-------','-----','-----','-----','-----','------','-----','------','-----','-----','-','-------','------','-----','-----','-----','-----','-----','-----','-----','---','-----','-----','-----','-----','-----','----','-----','-----','-----','-----','-------','-------','-----','-------','----','-------','-----','-----','-------','-----','-----','------','-------','-----','-----','-----','-----','-----','-----','-------','-------','-----','-------','-----','----','---','-----','-----','----','-----','-----','-----','-------','-----','-------','------'
'10000','10000','1111011','10000','10000','10000','100010','011011','10000','10000','001110','1111000','0011101','10000','10000','10000','0010','1111010','10000','1111111','000100','10000','00000','0011110','10000','0100','10000','010010','0111010','0111100','10000','0011101','0110111','10000','0100111','0111','0000111','10000','10000','0011010','0001111','1101111','1100110','0100100','10000','10110','10000','100','10000','101100','111011','011010','0001','10000','00111','10000','1100101','000100','000001','100000','10001','1000111','10000','011','10000','1000010','10000','0110101','101','10000','0011100','111','110011','100','000010','111010','10000','100100','1001111','101','10000','10000','10000','0111000','001111','1100010','10000','10000','011000','11100','10000','10000','001111','1001000','10000','1010011','001011','1001110','10000','0101001'
'-----','-----','-------','-----','-----','-----','------','------','-----','-----','------','-------','-------','-----','-----','-----','----','-------','-----','-------','------','-----','-----','-------','-----','----','-----','------','-------','-------','-----','-------','-------','-----','-------','----','-------','-----','-----','-------','-------','-------','-------','-------','-----','-----','-----','---','-----','------','------','------','----','-----','-----','-----','-------','------','------','------','-----','-------','-----','---','-----','-------','-----','-------','---','-----','-------','---','------','---','------','------','-----','------','-------','---','-----','-----','-----','-------','------','-------','-----','-----','------','-----','-----','-----','------','-------','-----','-------','------','-------','-----','-------'
'011001','10000','10000','0001','10000','1001','011010','10000','0100001','001001','10000','10000','10000','10000','0000011','01011','10000','10000','10000','0110000','10000','0111101','0011001','10000','1000101','0011110','1010101','1101011','0100','10000','10000','10000','10000','10000','00011','111010','10000','000110','10000','1110111','01101','0001','10000','101100','10000','1101011','0011001','10000','000011','10000','0000001','1101111','0000100','010100','10000','10000','0110001','001110','10000','0110','0010011','10000','01101','10000','10000','10000','10000','10000','1001010','10000','10000','1110001','0100001','10000','10000','10000','10000','10000','10000','10000','11110','10000','01111','10000','1001111','10000','00001','0111001','10000','10000','10000','10000','1110101','0111','10000','110','10000','1011011','10000','10000'
'------','-----','-----','----','-----','----','------','-----','-------','------','-----','-----','-----','-----','-------','-----','-----','-----','-----','-------','-----','-------','-------','-----','-------','-------','-------','-------','----','-----','-----','-----','-----','-----','-----','------','-----','------','-----','-------','-----','----','-----','------','-----','-------','-------','-----','------','-----','-------','-------','-------','------','-----','-----','-------','------','-----','----','-------','-----','-----','-----','-----','-----','-----','-----','-------','-----','-----','-------','-------','-----','-----','-----','-----','-----','-----','-----','-----','-----','-----','-----','-------','-----','-----','-------','-----','-----','-----','-----','-------','----','-----','---','-----','-------','-----','-----'
'10000','0101100','10000','10000','10000','10000','1101111','10000','110010','1101011','0101111','001111','10000','101110','0101111','0000111','10000','10000','10000','010011','10000','010','000001','10000','10000','100100','0001010','1011101','0011110','10000','0000','111001','10000','1000110','10000','10000','10','10000','000101','10000','10000','10000','01110','10000','01011','1011','10000','1011110','0000101','10000','10000','1001110','00100','10000','1100110','10000','10000','10000','10000','10000','0001110','1101','0100110','0110100','10000','10000','1010010','10000','10000','10000','1110000','0101100','0001101','10000','10000','0100110','10000','0010010','101101','10000','0001100','10000','0001001','10000','0100000','10000','10000','0000100','10000','1110000','10000','0011','001010','1000000','10000','0100100','001','010','10000','000001'
'-----','-------','-----','-----','-----','-----','-------','-----','------','-------','-------','------','-----','------','-------','-------','-----','-----','-----','------','-----','---','------','-----','-----','------','-------','-------','-------','-----','----','------','-----','-------','-----','-----','--','-----','------','-----','-----','-----','-----','-----','-----','----','-----','-------','-------','-----','-----','-------','-----','-----','-------','-----','-----','-----','-----','-----','-------','----','-------','-------','-----','-----','-------','-----','-----','-----','-------','-------','-------','-----','-----','-------','-----','-------','------','-----','-------','-----','-------','-----','-------','-----','-----','-------','-----','-------','-----','----','------','-------','-----','-------','---','---','-----','------'
'10000','0100001','10000','10000','1100','10000','1000100','010010','1100100','0110001','10000','0001010','001010','1100111','10000','0000001','10000','10000','0101000','00001','10000','10000','011010','1011011','10000','001','10000','10000','10000','1101011','1101101','101010','010011','10000','0111111','0','10000','10000','011','10000','0100101','101011','0010100','10000','1000111','10000','10000','10000','0000011','110001','0001110','000001','10000','1101','1101001','100','110010','01000','10000','10000','10000','101100','0011100','11101','000101','111010','10000','10000','10000','10','010000','10000','110011','0110100','0000001','11','010111','1010001','10000','10000','10000','10000','110000','10000','10000','10000','10000','10000','0111001','0001010','10000','10000','110110','10000','10000','10000','000000','10000','10000','111011'
'-----','-------','-----','-----','----','-----','-------','------','-------','-------','-----','-------','------','-------','-----','-------','-----','-----','-------','-----','-----','-----','------','-------','-----','---','-----','-----','-----','-------','-------','------','------','-----','-------','-','-----','-----','---','-----','-------','------','-------','-----','-------','-----','-----','-----','-------','------','-------','------','-----','----','-------','---','------','-----','-----','-----','-----','------','-------','-----','------','------','-----','-----','-----','--','------','-----','------','-------','-------','--','------','-------','-----','-----','-----','-----','------','-----','-----','-----','-----','-----','-------','-------','-----','-----','------','-----','-----','-----','------','-----','-----','------'
'00001','0111100','10000','010000','10000','10000','0110001','11111','10000','0001011','100001','10000','100010','1011111','10000','10000','10000','10000','10000','0100100','10000','100010','1110000','0110100','10000','10000','10000','10000','1100010','10000','010001','001111','00010','10000','10000','0110000','10000','10000','010000','1001111','10000','000101','001100','0101000','10000','1000000','10000','101001','1010010','10000','10000','000010','0100010','10000','0100','10000','0100100','00','1110001','1000001','01101','01011','10000','000100','10000','10000','101011','1111111','10000','10000','000011','1011000','10000','10000','011111','1000001','10000','0001111','10000','1010110','10000','10000','10000','1011100','010000','10000','001','10000','0001010','1100011','110010','0100100','0010011','0000010','10000','10000','10000','10000','1001010','10000'
'-----','-------','-----','------','-----','-----','-------','-----','-----','-------','------','-----','------','-------','-----','-----','-----','-----','-----','-------','-----','------','-------','-------','-----','-----','-----','-----','-------','-----','------','------','-----','-----','-----','-------','-----','-----','------','-------','-----','------','------','-------','-----','-------','-----','------','-------','-----','-----','------','-------','-----','----','-----','-------','--','-------','-------','-----','-----','-----','------','-----','-----','------','-------','-----','-----','------','-------','-----','-----','------','-------','-----','-------','-----','-------','-----','-----','-----','-------','------','-----','---','-----','-------','-------','------','-------','-------','-------','-----','-----','-----','-----','-------','-----'
'10000','0001010','0000','10000','10000','1000111','1100010','10000','10000','10000','1001011','10000','0010001','1110010','10000','001100','0100100','10000','10000','10000','10000','1101','10000','111001','10000','0111010','10000','011','010','1100001','11100','1111001','10000','01110','10000','10000','10000','110000','1010100','10000','0100101','10000','10000','10000','0010111','0000100','0101110','100101','10000','10010','010110','10000','1101100','10000','10000','10000','10000','1100000','1001','01010','0100010','010010','0111010','0011000','1100001','10000','01010','001110','10000','10000','101111','1001100','1100000','10000','10000','0000','10000','0100001','1011111','10000','10000','10000','10000','10000','10000','1111101','10000','10000','110001','1011100','1100101','0010100','0110101','10000','11101','11001','10000','1','10000','10000'
'-----','-------','----','-----','-----','-------','-------','-----','-----','-----','-------','-----','-------','-------','-----','------','-------','-----','-----','-----','-----','----','-----','------','-----','-------','-----','---','---','-------','-----','-------','-----','-----','-----','-----','-----','------','-------','-----','-------','-----','-----','-----','-------','-------','-------','------','-----','-----','------','-----','-------','-----','-----','-----','-----','-------','----','-----','-------','------','-------','-------','-------','-----','-----','------','-----','-----','------','-------','-------','-----','-----','----','-----','-------','-------','-----','-----','-----','-----','-----','-----','-------','-----','-----','------','-------','-------','-------','-------','-----','-----','-----','-----','-','-----','-----'
'010011','1110000','001000','10000','10000','1011101','10000','1001110','1110011','10000','110011','011101','1000','00000','10000','0011','10000','10000','11010','10000','10000','10000','1010100','10000','10000','100','1101110','1011100','010000','10000','0001010','10000','01011','00010','0100000','00101','1101','10000','10110','10000','000011','10000','0010101','10000','11101','010101','1001011','010000','10000','1','1111111','0011001','10000','010010','10000','010110','101010','1000111','10000','000101','10000','10000','1101101','10000','10000','1011000','1101101','10000','1111001','10000','10000','10000','1001001','1100010','011010','10000','101010','10000','10000','1111101','10000','100101','0111000','111101','10000','10000','10000','1001001','101110','000000','0100010','0000111','10000','010000','10000','10000','1001000','0100100','0110010','011000'
'------','-------','------','-----','-----','-------','-----','-------','-------','-----','------','------','----','-----','-----','----','-----','-----','-----','-----','-----','-----','-------','-----','-----','---','-------','-------','------','-----','-------','-----','-----','-----','-------','-----','----','-----','-----','-----','------','-----','-------','-----','-----','------','-------','------','-----','-','-------','-------','-----','------','-----','------','------','-------','-----','------','-----','-----','-------','-----','-----','-------','-------','-----','-------','-----','-----','-----','-------','-------','------','-----','------','-----','-----','-------','-----','------','-------','------','-----','-----','-----','-------','------','------','-------','-------','-----','------','-----','-----','-------','-------','-------','------'
'11110','11101','10000','10000','00011','10000','1','01010','10000','10000','10000','100111','011111','10000','10000','0000000','10000','10000','1000100','10000','10000','111010','0','0010111','00101','1001000','000000','10000','0000000','10000','10000','10000','0111011','0000000','10000','10000','101100','1111101','0111100','1110100','10000','000','01110','1111011','1110001','0101011','1000011','000101','10000','10000','0101010','10000','10000','10000','10000','10000','0100100','1111111','10000','0101110','00100','11000','001010','11100','10000','10000','10000','1011111','100111','10000','101','10000','10000','11010','101101','10000','10000','1001101','0000000','10000','10000','0101100','10000','10000','1001001','1000100','0100000','10000','10000','011000','10000','1111110','10000','1101101','10000','1001000','10000','10000','0111100','10000'
'-----','-----','-----','-----','-----','-----','-','-----','-----','-----','-----','------','------','-----','-----','-------','-----','-----','-------','-----','-----','------','-','-------','-----','-------','------','-----','-------','-----','-----','-----','-------','-------','-----','-----','------','-------','-------','-------','-----','---','-----','-------','-------','-------','-------','------','-----','-----','-------','-----','-----','-----','-----','-----','-------','-------','-----','-------','-----','-----','------','-----','-----','-----','-----','-------','------','-----','---','-----','-----','-----','------','-----','-----','-------','-------','-----','-----','-------','-----','-----','-------','-------','-------','-----','-----','------','-----','-------','-----','-------','-----','-------','-----','-----','-------','-----'
'10000','101111','10000','1000101','10000','1111','101010','0010001','10000','111','01101','00100','10','10000','110111','000010','10000','0010110','10000','10000','10000','10000','10000','11011','10000','001111','10000','10000','111010','0011011','10000','0100010','111111','10000','10000','011000','11011','0100111','1110110','1110110','000000','1000001','10000','000001','10000','1010001','00101','10000','11','100001','10000','1110111','10000','0101000','1011111','10000','01011','10000','10000','10000','10000','1101101','0000101','10000','10000','101011','10000','10000','0011111','0110100','010010','10000','011000','011','1001110','0010100','100000','10000','10000','10000','10000','01111','10000','10000','10000','1001','1100','0010010','010011','1010','0001110','010111','0110010','0010110','100001','10000','10001','10000','10000','10000'
'-----','------','-----','-------','-----','----','------','-------','-----','---','-----','-----','--','-----','------','------','-----','-------','-----','-----','-----','-----','-----','-----','-----','------','-----','-----','------','-------','-----','-------','------','-----','-----','------','-----','-------','-------','-------','------','-------','-----','------','-----','-------','-----','-----','--','------','-----','-------','-----','-------','-------','-----','-----','-----','-----','-----','-----','-------','-------','-----','-----','------','-----','-----','-------','-------','------','-----','------','---','-------','-------','------','-----','-----','-----','-----','-----','-----','-----','-----','----','----','-------','------','----','-------','------','-------','-------','------','-----','-----','-----','-----','-----'
'10000','1000110','1000101','0001011','10000','10000','1010000','0001','110001','0010101','10000','10000','10','1101000','10000','10000','100','1101010','10000','10010','1110010','011111','10000','10000','10000','10000','10000','110110','10000','10000','10000','10000','10000','1001100','00110','1110111','10000','11000','10000','10000','111101','01000','10000','10000','0101100','100000','1110000','11011','10111','1100000','0000001','1010000','101101','0000011','1000100','0001011','0001011','10000','10000','0010111','01001','0100110','111111','10000','10000','10000','11011','10000','10000','10000','0111001','10000','1010011','001000','0000','10000','10000','100001','01011','0011011','1101','10000','10000','1111000','0001000','00010','0000','10000','011001','10000','10000','011','111100','1000010','0001000','0010','10000','10000','1101101','110101'
'-----','-------','-------','-------','-----','-----','-------','----','------','-------','-----','-----','--','-------','-----','-----','---','-------','-----','-----','-------','------','-----','-----','-----','-----','-----','------','-----','-----','-----','-----','-----','-------','-----','-------','-----','-----','-----','-----','------','-----','-----','-----','-------','------','-------','-----','-----','-------','-------','-------','------','-------','-------','-------','-------','-----','-----','-------','-----','-------','------','-----','-----','-----','-----','-----','-----','-----','-------','-----','-------','------','----','-----','-----','------','-----','-------','----','-----','-----','-------','-------','-----','----','-----','------','-----','-----','---','------','-------','-------','----','-----','-----','-------','------'
'10000','10000','10000','10000','10000','0111011','1010011','10000','001000','110110','10000','10000','1101','10000','100110','10000','111000','1111011','10000','101001','10000','0001100','10000','10000','000100','10000','0010','10000','10000','10010','1100110','10000','0100','10','001111','1110110','0010110','10000','10000','10000','100111','10000','1010111','10000','0100001','10000','1001101','10000','0011100','10000','10000','10000','10000','1010001','1000100','100110','0110100','10000','00110','10000','000100','10000','110011','10000','1000000','0101010','10000','10000','10000','0110100','10000','0001000','10000','10000','10000','10000','10000','10000','1100101','101111','1011011','10000','0111110','10000','10000','10000','0000111','0010000','111000','1010001','10000','10000','1000100','000100','1100110','1000001','1011110','10000','10000','110101'
'-----','-----','-----','-----','-----','-------','-------','-----','------','------','-----','-----','----','-----','------','-----','------','-------','-----','------','-----','-------','-----','-----','------','-----','----','-----','-----','-----','-------','-----','----','--','------','-------','-------','-----','-----','-----','------','-----','-------','-----','-------','-----','-------','-----','-------','-----','-----','-----','-----','-------','-------','------','-------','-----','-----','-----','------','-----','------','-----','-------','-------','-----','-----','-----','-------','-----','-------','-----','-----','-----','-----','-----','-----','-------','------','-------','-----','-------','-----','-----','-----','-------','-------','------','-------','-----','-----','-------','------','-------','-------','-------','-----','-----','------'
'10000','0000111','1111110','001101','100001','100101','00011','10000','10000','1010101','10000','100010','10000','011','10000','01101','0101111','000011','10000','10000','10000','10000','10000','011001','001001','1100000','10000','10000','10000','0110111','10000','10000','0001011','10000','10000','10000','01010','10000','10000','0011001','10000','10000','10000','0101111','10000','1101011','10000','10000','10000','10000','10000','0001101','10000','10000','110101','1001100','10000','110','001101','10000','11100','10000','0010101','0101000','10000','10000','000011','10000','100101','110010','1110000','0010','10000','10000','10000','1101000','10000','10000','00000','10000','0111110','10000','111001','10000','10000','0010001','0010001','111','10000','10000','10000','10000','100001','10000','1010001','0111010','10000','1110','10000','100011'
'-----','-------','-------','------','------','------','-----','-----','-----','-------','-----','------','-----','---','-----','-----','-------','------','-----','-----','-----','-----','-----','------','------','-------','-----','-----','-----','-------','-----','-----','-------','-----','-----','-----','-----','-----','-----','-------','-----','-----','-----','-------','-----','-------','-----','-----','-----','-----','-----','-------','-----','-----','------','-------','-----','---','------','-----','-----','-----','-------','-------','-----','-----','------','-----','------','------','-------','----','-----','-----','-----','-------','-----','-----','-----','-----','-------','-----','------','-----','-----','-------','-------','---','-----','-----','-----','-----','------','-----','-------','-------','-----','----','-----','------'
'10000','10000','0101001','10000','1000011','10000','010011','0000110','10000','10000','10000','10000','01','10000','10000','0001010','1010','0111','10000','10000','00000','010010','0001011','10000','10000','1101','100','00110','10000','101111','10000','0101','0000110','10000','10000','10000','10000','10000','10110','10000','1','00110','10000','0100011','10000','10000','1011001','1100110','0000010','0111','10000','10000','1001001','1000101','10000','10000','00000','10000','10000','10000','011110','101000','10000','10000','10000','0001110','10000','10000','1','10000','10000','10000','00110','10000','000010','10000','10000','0001101','000001','10000','0100011','11111','10000','10000','1011010','011000','1','10000','10000','10000','10000','10000','1001011','10000','10000','10000','1010100','1011010','0100001','10000'
'-----','-----','-------','-----','-------','-----','------','-------','-----','-----','-----','-----','--','-----','-----','-------','----','----','-----','-----','-----','------','-------','-----','-----','----','---','-----','-----','------','-----','----','-------','-----','-----','-----','-----','-----','-----','-----','-','-----','-----','-------','-----','-----','-------','-------','-------','----','-----','-----','-------','-------','-----','-----','-----','-----','-----','-----','------','------','-----','-----','-----','-------','-----','-----','-','-----','-----','-----','-----','-----','------','-----','-----','-------','------','-----','-------','-----','-----','-----','-------','------','-','-----','-----','-----','-----','-----','-------','-----','-----','-----','-------','-------','-------','-----'
'10000','10000','10000','1010110','1111111','1011','1100001','1101000','0110011','10000','10000','1011111','10000','10000','01010','10000','0000011','101','10000','0011110','10000','1100110','1101001','0100110','0000000','10000','10000','1110000','101','101110','0','10000','10000','1110111','001010','0000010','10000','10000','10000','10000','1000001','1110100','10000','10000','0001','0000101','10000','100001','1110011','101011','10000','10000','10000','10000','10000','10000','10000','1011100','10000','1100010','101000','10000','011100','1111101','10000','1011101','10000','10000','0011001','10000','0111111','10000','10000','10000','10000','0101100','10000','111000','0011','0100111','000001','10000','10','10000','0011001','1111','010000','1011110','100001','10000','10000','10000','10000','10000','10000','10000','10000','10000','1110001','10000'
'-----','-----','-----','-------','-------','----','-------','-------','-------','-----','-----','-------','-----','-----','-----','-----','-------','---','-----','-------','-----','-------','-------','-------','-------','-----','-----','-------','---','------','-','-----','-----','-------','------','-------','-----','-----','-----','-----','-------','-------','-----','-----','----','-------','-----','------','-------','------','-----','-----','-----','-----','-----','-----','-----','-------','-----','-------','------','-----','------','-------','-----','-------','-----','-----','-------','-----','-------','-----','-----','-----','-----','-------','-----','------','----','-------','------','-----','--','-----','-------','----','------','-------','------','-----','-----','-----','-----','-----','-----','-----','-----','-----','-------','-----'
'1100000','10000','010110','10000','10000','10000','1001','101','01100','10000','10000','1010111','10000','10000','10000','11110','1000001','10000','10000','0000111','1101010','1110010','110','1010111','10000','10000','10000','10000','10000','10000','10000','10000','110011','1001111','10','10000','010000','10000','10000','10000','100100','10000','1110011','10000','00000','00010','10000','000','010110','111101','10000','10000','011','0001','10000','10000','1011011','10000','10000','10000','1011001','0101100','10000','111011','1001011','00','10000','1011101','10000','111','101','10000','100011','101010','11000','0010101','10000','1101110','10000','111010','10000','011100','011111','10000','0000101','1111100','10000','01011','10000','10000','1001011','10000','10000','110001','001110','1010110','010','10000','10000','1100111'
'-------','-----','------','-----','-----','-----','----','---','-----','-----','-----','-------','-----','-----','-----','-----','-------','-----','-----','-------','-------','-------','---','-------','-----','-----','-----','-----','-----','-----','-----','-----','------','-------','--','-----','------','-----','-----','-----','------','-----','-------','-----','-----','-----','-----','---','------','------','-----','-----','---','----','-----','-----','-------','-----','-----','-----','-------','-------','-----','------','-------','--','-----','-------','-----','---','---','-----','------','------','-----','-------','-----','-------','-----','------','-----','------','------','-----','-------','-------','-----','-----','-----','-----','-------','-----','-----','------','------','-------','---','-----','-----','-------'
'10000','111010','101110','10000','1110101','10000','10000','1000000','10000','1111010','1001111','10000','0101','10000','10000','10000','10000','1100001','101111','01101','011','110000','10000','10000','1010010','10000','10000','11111','11000','111110','10000','000010','000010','10010','0111000','00000','0101110','10000','1010100','10000','101111','010001','10000','10','10000','10000','101000','10000','10000','01','10000','1010101','10000','110100','110101','011101','01001','10000','10000','10000','10000','1101011','10000','10000','10000','000','10000','10000','01001','0111010','1000101','00111','10000','0100100','10000','10000','1110000','00110','100001','0111100','0110010','10000','1111010','0010111','000111','1011011','10000','1100010','1000110','10000','10000','10000','001111','10000','10000','01000','1100000','10000','01111','1001101'
'-----','------','------','-----','-------','-----','-----','-------','-----','-------','-------','-----','----','-----','-----','-----','-----','-------','------','-----','---','------','-----','-----','-------','-----','-----','-----','-----','------','-----','------','------','-----','-------','-----','-------','-----','-------','-----','------','------','-----','--','-----','-----','------','-----','-----','--','-----','-------','-----','------','------','------','-----','-----','-----','-----','-----','-------','-----','-----','-----','---','-----','-----','-----','-------','-------','-----','-----','-------','-----','-----','-------','-----','------','-------','-------','-----','-------','-------','------','-------','-----','-------','-------','-----','-----','-----','------','-----','-----','-----','-------','-----','-----','-------'
'011011','110000','100','10000','10000','0100001','1111100','10000','11101','10000','010001','1101001','10000','10000','10000','001101','10000','1010110','1001110','110111','10000','001001','0011111','101','101010','1011100','110111','1011011','10000','0111010','10000','10000','11111','10000','10000','10000','10000','0010001','10000','0111010','01111','1000','0110110','10000','10000','10000','0001111','10000','1101011','10000','10000','10000','10000','10000','0111010','10000','1011100','1010101','1100111','001010','0001111','10000','0011000','10000','11','0101111','0110','1100110','10000','10000','10000','110001','0101110','10000','10000','111010','10000','1001001','101111','10000','10000','10000','100001','1101101','10000','10000','000110','111','1011','10000','000001','10000','10000','10000','1100011','10000','10000','0001000','111111','0111101'
'------','------','---','-----','-----','-------','-------','-----','-----','-----','------','-------','-----','-----','-----','------','-----','-------','-------','------','-----','------','-------','---','------','-------','------','-------','-----','-------','-----','-----','-----','-----','-----','-----','-----','-------','-----','-------','-----','----','-------','-----','-----','-----','-------','-----','-------','-----','-----','-----','-----','-----','-------','-----','-------','-------','-------','------','-------','-----','-------','-----','--','-------','----','-------','-----','-----','-----','------','-------','-----','-----','------','-----','-------','------','-----','-----','-----','------','-------','-----','-----','------','---','----','-----','------','-----','-----','-----','-------','-----','-----','-------','------','-------'
'10000','000111','10000','10000','1100010','10000','1010001','10000','10000','1011','1111','1010101','1101001','01000','001011','10000','100011','10000','1100111','10000','10000','10000','10000','01110','10000','10000','10000','1100101','10000','001','010010','10000','1110110','10000','10000','10000','10000','10000','110111','10000','000000','101110','10000','010001','10000','10000','10000','10000','10000','111110','0100011','10000','111010','10000','01100','10000','10000','111100','10000','10000','0010001','1010011','000000','10000','10000','000001','10000','10101','10000','1001101','111010','10000','10000','10000','100010','0010001','1001','10000','0001','10000','0000001','10000','011101','10000','10000','1000100','1011','10000','110011','0111101','10000','10000','0100111','0101101','1010000','10000','10000','10000','11','10000'
'-----','------','-----','-----','-------','-----','-------','-----','-----','----','----','-------','-------','-----','------','-----','------','-----','-------','-----','-----','-----','-----','-----','-----','-----','-----','-------','-----','---','------','-----','-------','-----','-----','-----','-----','-----','------','-----','------','------','-----','------','-----','-----','-----','-----','-----','------','-------','-----','------','-----','-----','-----','-----','------','-----','-----','-------','-------','------','-----','-----','------','-----','-----','-----','-------','------','-----','-----','-----','------','-------','----','-----','----','-----','-------','-----','------','-----','-----','-------','----','-----','------','-------','-----','-----','-------','-------','-------','-----','-----','-----','--','-----'
'10000','10100','0000110','0100111','10000','0010010','10000','10000','10000','10000','10000','100111','1100000','1111000','00111','10000','10000','1101111','10000','111001','0011010','1000010','001110','1110111','10000','10000','10000','10000','10000','100110','10000','100100','10000','10000','1010100','10000','1010001','10000','0010011','10000','10000','10000','10000','10000','10000','10000','10000','001000','10000','10011','10000','10000','1101111','010010','0010101','10000','011101','10000','10000','000111','10000','1001110','100100','10000','0011001','1010001','10000','0011010','1001111','10011','10000','10000','1000001','10000','10000','10000','0000111','10000','000001','10000','100010','1000011','1001','10000','10000','10000','0000101','10000','0011','1001011','0010100','1100100','1000111','10000','10000','00010','0101101','0011100','01111','10000'
'-----','-----','-------','-------','-----','-------','-----','-----','-----','-----','-----','------','-------','-------','-----','-----','-----','-------','-----','------','-------','-------','------','-------','-----','-----','-----','-----','-----','------','-----','------','-----','-----','-------','-----','-------','-----','-------','-----','-----','-----','-----','-----','-----','-----','-----','------','-----','-----','-----','-----','-------','------','-------','-----','------','-----','-----','------','-----','-------','------','-----','-------','-------','-----','-------','-------','-----','-----','-----','-------','-----','-----','-----','-------','-----','------','-----','------','-------','----','-----','-----','-----','-------','-----','----','-------','-------','-------','-------','-----','-----','-----','-------','-------','-----','-----'
'0001011','11111','10000','0010011','10000','1111001','11011','1101','10000','0101','0000','101','10000','1010110','0000101','10000','10000','010','1111100','10000','10000','1101001','10000','00001','101010','1010000','1011100','10000','0010111','1100101','0101101','10000','001100','10000','10000','10000','10000','1001001','10000','10000','10000','10000','0010111','10000','10000','1011101','110000','10000','1101110','1101100','10000','1110010','10000','10000','10000','10000','10000','10000','1010001','1010000','10000','00011','11010','1101000','10000','100000','0101101','10000','000011','1110100','10000','1101110','00100','0001001','10000','10000','10000','10000','10000','100001','1011010','10000','10000','10000','10000','10000','0111011','10000','10000','0110101','10000','10000','10000','10000','1111011','10000','1001011','111000','10000','10000'
'-------','-----','-----','-------','-----','-------','-----','----','-----','----','----','---','-----','-------','-------','-----','-----','---','-------','-----','-----','-------','-----','-----','------','-------','-------','-----','-------','-------','-------','-----','------','-----','-----','-----','-----','-------','-----','-----','-----','-----','-------','-----','-----','-------','------','-----','-------','-------','-----','-------','-----','-----','-----','-----','-----','-----','-------','-------','-----','-----','-----','-------','-----','------','-------','-----','------','-------','-----','-------','-----','-------','-----','-----','-----','-----','-----','------','-------','-----','-----','-----','-----','-----','-------','-----','-----','-------','-----','-----','-----','-----','-------','-----','-------','------','-----','-----'
'10000','10000','10000','0','010101','10000','10000','10000','10000','1010111','10000','10000','1000','10000','10000','1010000','10000','011100','10000','011101','10000','1101111','110110','10000','1110100','10000','10000','1101110','1010100','10000','10000','10000','10000','10000','10000','10110','10000','101000','10000','10000','010000','10000','10000','10000','0111110','01100','10000','0100111','0000001','0000010','10000','111110','10000','10110','10000','10000','1000','1011111','000101','10000','10000','10000','10000','01101','0111011','0010110','0101100','10000','1100000','0010111','10000','110101','10000','110000','0111011','10000','10000','0110101','1010100','10000','000000','000001','10000','10000','10000','101100','1110111','10000','0101100','10000','10000','0011101','1101000','0110000','0001010','10000','10000','10000','10000','10000'
